city_a,city_b,contribution_type,rank,element_id,contribution,prevalence_a,prevalence_b
Jakarta,Seoul,difference,4,F007,0.019618868264749727,0.046816329727630064,0.027197461462880337
Jakarta,Seoul,difference,5,F054,0.015443590114957655,0.05014602378900961,0.06558961390396727
Jakarta,Taipei,similarity,1,F054,0.10172442472279325,0.05014602378900961,0.061693948412698416
Jakarta,Taipei,similarity,2,F036,0.0981123941374617,0.04469191138506002,0.06676498724489796
Jakarta,Taipei,similarity,3,F021,0.0852668408778538,0.056547252722660306,0.045858779117707686
Jakarta,Taipei,similarity,4,F013,0.06878624403005561,0.0398684107464557,0.052471864692846835
Jakarta,Taipei,similarity,5,F007,0.05239305484017839,0.046816329727630064,0.03403534709338281
Jakarta,Taipei,difference,1,F036,0.02207307585983794,0.04469191138506002,0.06676498724489796
Jakarta,Taipei,difference,2,F057,0.019281960441340718,0.04372521312120054,0.024443252679859823
Jakarta,Taipei,difference,3,F027,0.01891818036251946,0.021821245142531046,0.040739425505050504
Jakarta,Taipei,difference,4,F053,0.017938373776860136,0.043031460253875185,0.02509308647701505
Jakarta,Taipei,difference,5,F042,0.013698267962715085,0.03337526755042896,0.019676999587713875
Jakarta,Bangkok,similarity,1,F054,0.11604672612343642,0.05014602378900961,0.0702694158558432
Jakarta,Bangkok,similarity,2,F021,0.08827591619753454,0.056547252722660306,0.047402437739295374
Jakarta,Bangkok,similarity,3,F013,0.07145256438125193,0.0398684107464557,0.05442003902171102
Jakarta,Bangkok,similarity,4,F036,0.06568134090999603,0.04469191138506002,0.04462549375876152
Jakarta,Bangkok,similarity,5,F007,0.061122413017945874,0.046816329727630064,0.03964359957721158
Jakarta,Bangkok,difference,1,F054,0.02012339206683359,0.05014602378900961,0.0702694158558432
Jakarta,Bangkok,difference,2,F013,0.014551628275255316,0.0398684107464557,0.05442003902171102
Jakarta,Bangkok,difference,3,F058,0.012542154128792955,0.025337565119256757,0.03787971924804971
Jakarta,Bangkok,difference,4,F042,0.009412200865454235,0.03337526755042896,0.023963066684974724
Jakarta,Bangkok,difference,5,F027,0.009377762390383543,0.021821245142531046,0.03119900753291459
Jakarta,Istanbul,similarity,1,F054,0.12330282984016412,0.05014602378900961,0.07599687387549478
Jakarta,Istanbul,similarity,2,F021,0.07665050480123382,0.056547252722660306,0.04189504832159564
Jakarta,Istanbul,similarity,3,F028,0.07068805313005903,0.03604797444943357,0.06060721675320002
Jakarta,Istanbul,similarity,4,F036,0.07063866076229795,0.04469191138506002,0.04885091631110883
Jakarta,Istanbul,similarity,5,F010,0.06397122204442227,0.03598403409299805,0.054945734591065644
Jakarta,Istanbul,difference,1,F054,0.025850850086485168,0.05014602378900961,0.07599687387549478
Jakarta,Istanbul,difference,2,F007,0.02456598595032065,0.046816329727630064,0.022250343777309414
Jakarta,Istanbul,difference,3,F028,0.02455924230376645,0.03604797444943357,0.06060721675320002
Jakarta,Istanbul,difference,4,F053,0.02319438499556027,0.043031460253875185,0.019837075258314914
Jakarta,Istanbul,difference,5,F010,0.018961700498067592,0.03598403409299805,0.054945734591065644
Jakarta,London,similarity,1,F054,0.10529023921656046,0.05014602378900961,0.06475888252960843
Jakarta,London,similarity,2,F036,0.09183425179377694,0.04469191138506002,0.06337580649078355
Jakarta,London,similarity,3,F057,0.0786328659251452,0.04372521312120054,0.05546511345514009
Jakarta,London,similarity,4,F028,0.0646472717521498,0.03604797444943357,0.05531170818188442
Jakarta,London,similarity,5,F013,0.06397955988877226,0.0398684107464557,0.049494855459042
Jakarta,London,difference,1,F053,0.029909845086586534,0.043031460253875185,0.013121615167288653
Jakarta,London,difference,2,F021,0.024446288576589342,0.056547252722660306,0.032100964146070964
Jakarta,London,difference,3,F028,0.019263733732450848,0.03604797444943357,0.05531170818188442
Jakarta,London,difference,4,F036,0.018683895105723526,0.04469191138506002,0.06337580649078355
Jakarta,London,difference,5,F040,0.016793559465945157,0.019048631436595943,0.0358421909025411
Jakarta,LosAngeles,similarity,1,F054,0.15247330468824502,0.05014602378900961,0.10383494498326765
Jakarta,LosAngeles,similarity,2,F036,0.09792596286415162,0.04469191138506002,0.07482645108740182
Jakarta,LosAngeles,similarity,3,F013,0.05255291685942089,0.0398684107464557,0.045014675948313675
Jakarta,LosAngeles,similarity,4,F021,0.05227330207016797,0.056547252722660306,0.03156855121801535
Jakarta,LosAngeles,similarity,5,F058,0.05104561412781984,0.025337565119256757,0.06879862863826157
Jakarta,LosAngeles,difference,1,F054,0.053688921194258034,0.05014602378900961,0.10383494498326765
Jakarta,LosAngeles,difference,2,F058,0.04346106351900481,0.025337565119256757,0.06879862863826157
Jakarta,LosAngeles,difference,3,F036,0.030134539702341805,0.04469191138506002,0.07482645108740182
Jakarta,LosAngeles,difference,4,F007,0.0277962364506121,0.046816329727630064,0.019020093277017962
Jakarta,LosAngeles,difference,5,F021,0.024978701504644957,0.056547252722660306,0.03156855121801535
Jakarta,NewYorkCity,similarity,1,F036,0.1215419122586268,0.04469191138506002,0.08829794265884491
Jakarta,NewYorkCity,similarity,2,F054,0.12071415591668251,0.05014602378900961,0.07815830785755598
Jakarta,NewYorkCity,similarity,3,F021,0.0703167010636839,0.056547252722660306,0.040373874246054695
Jakarta,NewYorkCity,similarity,4,F013,0.0642096617949401,0.0398684107464557,0.05229075435842353
Jakarta,NewYorkCity,similarity,5,F057,0.04583455932652878,0.04372521312120054,0.034034123770965874
Jakarta,NewYorkCity,difference,1,F036,0.043606031273784894,0.04469191138506002,0.08829794265884491
Jakarta,NewYorkCity,difference,2,F054,0.02801228406854637,0.05014602378900961,0.07815830785755598
Jakarta,NewYorkCity,difference,3,F007,0.025020907105139774,0.046816329727630064,0.02179542262249029
Jakarta,NewYorkCity,difference,4,F058,0.016898657304935595,0.025337565119256757,0.04223622242419235
Jakarta,NewYorkCity,difference,5,F042,0.016596782877207443,0.03337526755042896,0.016778484673221516
Osaka,KualaLumpur,similarity,1,F054,0.11006085572546168,0.06737702137464677,0.052915726139950374
Osaka,KualaLumpur,similarity,2,F036,0.10785310827965393,0.052691752567421826,0.06630613364731328
Osaka,KualaLumpur,similarity,3,F013,0.09091721090546856,0.055656408713712864,0.05291692596141694
Osaka,KualaLumpur,similarity,4,F021,0.06397933093283288,0.04652361964073696,0.04454817123212066
Osaka,KualaLumpur,similarity,5,F028,0.05095920305663883,0.052355323499950396,0.031530108319882004
Osaka,KualaLumpur,difference,1,F057,0.0419972309124009,0.01921726037129608,0.061214491283696985
Osaka,KualaLumpur,difference,2,F010,0.03142085993749653,0.055847625234820286,0.02442676529732376
Osaka,KualaLumpur,difference,3,F007,0.02295957038086382,0.01961409465777843,0.04257366503864225
Osaka,KualaLumpur,difference,4,F028,0.020825215180068392,0.052355323499950396,0.031530108319882004
Osaka,KualaLumpur,difference,5,F058,0.01826943273939474,0.026567895466168275,0.044837328205563014
Osaka,MexicoCity,similarity,1,F054,0.20863183830127968,0.06737702137464677,0.10427915680378734
Osaka,MexicoCity,similarity,2,F036,0.06996377850227534,0.052691752567421826,0.04471562919838782
Osaka,MexicoCity,similarity,3,F013,0.06774143726378885,0.055656408713712864,0.04098906020088286
Osaka,MexicoCity,similarity,4,F028,0.062150866500129985,0.052355323499950396,0.03997744865971467
Osaka,MexicoCity,similarity,5,F010,0.061703378595818946,0.055847625234820286,0.03720771223850042
Osaka,MexicoCity,difference,1,F054,0.03690213542914057,0.06737702137464677,0.10427915680378734
Osaka,MexicoCity,difference,2,F057,0.022977336903350454,0.01921726037129608,0.042194597274646535
Osaka,MexicoCity,difference,3,F058,0.020871087964194467,0.026567895466168275,0.04743898343036274
Osaka,MexicoCity,difference,4,F040,0.019490997752613346,0.04184161511554598,0.022350617362932635
Osaka,MexicoCity,difference,5,F010,0.01863991299631987,0.055847625234820286,0.03720771223850042
Osaka,Amsterdam,similarity,1,F013,0.11192249935342212,0.055656408713712864,0.062432687292814114
Osaka,Amsterdam,similarity,2,F036,0.09483305852786118,0.052691752567421826,0.055876207591985284
Osaka,Amsterdam,similarity,3,F028,0.09459176016290825,0.052355323499950396,0.05609217339914841
Osaka,Amsterdam,similarity,4,F054,0.08033283198862194,0.06737702137464677,0.03701613567335313
Osaka,Amsterdam,similarity,5,F021,0.05619062538491134,0.04652361964073696,0.03749731556520068
Osaka,Amsterdam,difference,1,F057,0.03802619243351443,0.01921726037129608,0.05724345280481051
Osaka,Amsterdam,difference,2,F033,0.03196280988173382,0.0071286159124148325,0.039091425794148656
Osaka,Amsterdam,difference,3,F054,0.03036088570129364,0.06737702137464677,0.03701613567335313
Osaka,Amsterdam,difference,4,F010,0.028521693675393762,0.055847625234820286,0.027325931559426524
Osaka,Amsterdam,difference,5,F040,0.017334945607011498,0.04184161511554598,0.024506669508534484
Osaka,Lagos,similarity,1,F054,0.11063519727224051,0.06737702137464677,0.052179343785252796
Osaka,Lagos,similarity,2,F036,0.07275013715954015,0.052691752567421826,0.04387410586093734
Osaka,Lagos,similarity,3,F013,0.06203823910885708,0.055656408713712864,0.03542104655932725
Osaka,Lagos,similarity,4,F021,0.04665951365073586,0.04652361964073696,0.03187012870474823
Osaka,Lagos,similarity,5,F058,0.04646584443134699,0.026567895466168275,0.055576831863398624
Osaka,Lagos,difference,1,F057,0.04847371363137032,0.01921726037129608,0.0676909740026664
Osaka,Lagos,difference,2,F007,0.035915065812942515,0.01961409465777843,0.05552916047072095
Osaka,Lagos,difference,3,F010,0.03539379357652883,0.055847625234820286,0.020453831658291458
Osaka,Lagos,difference,4,F033,0.031172343604557787,0.0071286159124148325,0.03830095951697262
Osaka,Lagos,difference,5,F058,0.02900893639723035,0.026567895466168275,0.055576831863398624
Osaka,Lima,similarity,1,F054,0.18727852753232435,0.06737702137464677,0.09163525897471782
Osaka,Lima,similarity,2,F028,0.07169618492494018,0.052355323499950396,0.04514624483039846
Osaka,Lima,similarity,3,F013,0.0658979523352068,0.055656408713712864,0.039034010388265025
Osaka,Lima,similarity,4,F036,0.060302039244160825,0.052691752567421826,0.03772904290588309
Osaka,Lima,similarity,5,F010,0.054112645182304166,0.055847625234820286,0.03194335194470316
Osaka,Lima,difference,1,F058,0.035986897082205996,0.026567895466168275,0.06255479254837427
Osaka,Lima,difference,2,F054,0.02425823760007105,0.06737702137464677,0.09163525897471782
Osaka,Lima,difference,3,F010,0.02390427329011713,0.055847625234820286,0.03194335194470316
Osaka,Lima,difference,4,F040,0.021261735019738444,0.04184161511554598,0.020579880095807537
Osaka,Lima,difference,5,F033,0.020554791335563573,0.0071286159124148325,0.027683407247978405
Osaka,Manila,similarity,1,F054,0.15039280516271908,0.06737702137464677,0.06999071266322775
Osaka,Manila,similarity,2,F013,0.07832150603538787,0.055656408713712864,0.04412563960337797
Osaka,Manila,similarity,3,F021,0.07566912998682737,0.04652361964073696,0.051000027174651484
Osaka,Manila,similarity,4,F036,0.07503127898461437,0.052691752567421826,0.04465035015337693
Osaka,Manila,similarity,5,F010,0.06539951246354653,0.055847625234820286,0.03671934819200649
Osaka,Manila,difference,1,F042,0.02458209647870794,0.009589228509343206,0.034171324988051144
Osaka,Manila,difference,2,F057,0.02010286181872507,0.01921726037129608,0.03932012219002115
Osaka,Manila,difference,3,F007,0.019966584484717446,0.01961409465777843,0.03958067914249588
Osaka,Manila,difference,4,F010,0.019128277042813793,0.055847625234820286,0.03671934819200649
Osaka,Manila,difference,5,F040,0.01877313339529463,0.04184161511554598,0.02306848172025135
Osaka,Moscow,similarity,1,F054,0.12968108169963205,0.06737702137464677,0.06573236686968596
Osaka,Moscow,similarity,2,F036,0.11015158457506453,0.052691752567421826,0.0713941387588544
Osaka,Moscow,similarity,3,F013,0.10471921079521844,0.055656408713712864,0.06425776777006023
Osaka,Moscow,similarity,4,F021,0.08964255141229227,0.04652361964073696,0.06580443524816346
Osaka,Moscow,similarity,5,F028,0.08261038746586964,0.052355323499950396,0.05388752848702849
Osaka,Moscow,difference,1,F057,0.03838779530553009,0.01921726037129608,0.057605055676826174
Osaka,Moscow,difference,2,F010,0.027883092486148345,0.055847625234820286,0.02796453274867194
Osaka,Moscow,difference,3,F021,0.019280815607426498,0.04652361964073696,0.06580443524816346
Osaka,Moscow,difference,4,F040,0.018880629732614656,0.04184161511554598,0.022960985382931325
Osaka,Moscow,difference,5,F036,0.01870238619143258,0.052691752567421826,0.0713941387588544
Osaka,Singapore,similarity,1,F013,0.11249977313015892,0.055656408713712864,0.06625974260061251
Osaka,Singapore,similarity,2,F054,0.10443536834576807,0.06737702137464677,0.050809985692881365
Osaka,Singapore,similarity,3,F036,0.10352453845358253,0.052691752567421826,0.06440416242200689
Osaka,Singapore,similarity,4,F028,0.06952824112073196,0.052355323499950396,0.043532506449468836
Osaka,Singapore,similarity,5,F021,0.06390788811457387,0.04652361964073696,0.04502920164990529
Osaka,Singapore,difference,1,F010,0.036017620841295665,0.055847625234820286,0.01983000439352462
Osaka,Singapore,difference,2,F058,0.025090619844379883,0.026567895466168275,0.05165851531054816
Osaka,Singapore,difference,3,F007,0.023613842365149972,0.01961409465777843,0.0432279370229284
Osaka,Singapore,difference,4,F057,0.021584582012215168,0.01921726037129608,0.04080184238351125
Osaka,Singapore,difference,5,F043,0.017397271470599985,0.023658044055006353,0.0062607725844063674
Osaka,CapeTown,similarity,1,F054,0.20007466086786121,0.06737702137464677,0.10025778059225571
Osaka,CapeTown,similarity,2,F013,0.07149180190378136,0.055656408713712864,0.0433689460739632
Osaka,CapeTown,similarity,3,F036,0.06096899573855077,0.052691752567421826,0.03906647285148192
Osaka,CapeTown,similarity,4,F028,0.05147468884867344,0.052355323499950396,0.033194848226079335
Osaka,CapeTown,similarity,5,F058,0.05043408138350627,0.026567895466168275,0.06409213897124436
Osaka,CapeTown,difference,1,F058,0.03752424350507608,0.026567895466168275,0.06409213897124436
Osaka,CapeTown,difference,2,F054,0.03288075921760894,0.06737702137464677,0.10025778059225571
Osaka,CapeTown,difference,3,F010,0.027421797922230935,0.055847625234820286,0.02842582731258935
Osaka,CapeTown,difference,4,F052,0.024085133455138737,0.01887963120013569,0.04296476465527443
Osaka,CapeTown,difference,5,F040,0.022542452102903218,0.04184161511554598,0.019299163012642763
Osaka,Johannesburg,similarity,1,F054,0.1652290556957135,0.06737702137464677,0.08180661391881502
Osaka,Johannesburg,similarity,2,F036,0.07466440521266302,0.052691752567421826,0.047269909394372915
Osaka,Johannesburg,similarity,3,F013,0.07198421144688866,0.055656408713712864,0.04314553670776847
Osaka,Johannesburg,similarity,4,F021,0.05600025698351666,0.04652361964073696,0.04015413986290749
Osaka,Johannesburg,similarity,5,F058,0.05560744138238176,0.026567895466168275,0.06982156238747288
Osaka,Johannesburg,difference,1,F058,0.0432536669213046,0.026567895466168275,0.06982156238747288
Osaka,Johannesburg,difference,2,F057,0.036039439351988556,0.01921726037129608,0.05525669972328464
Osaka,Johannesburg,difference,3,F010,0.030654119124698603,0.055847625234820286,0.025193506110121684
Osaka,Johannesburg,difference,4,F040,0.024698563331169855,0.04184161511554598,0.017143051784376126
Osaka,Johannesburg,difference,5,F028,0.021418676070353856,0.052355323499950396,0.03093664742959654
Osaka,Seoul,similarity,1,F054,0.13809231333309285,0.06737702137464677,0.06558961390396727
Osaka,Seoul,similarity,2,F036,0.11051965528572912,0.052691752567421826,0.0671234476426719
Osaka,Seoul,similarity,3,F013,0.09016938348993059,0.055656408713712864,0.051846721324678255
Osaka,Seoul,similarity,4,F010,0.08185866382703881,0.055847625234820286,0.046906963258863135
Osaka,Seoul,similarity,5,F028,0.07829194488301917,0.052355323499950396,0.047855693184929854
Osaka,Seoul,difference,1,F036,0.014431695075250078,0.052691752567421826,0.0671234476426719
Osaka,Seoul,difference,2,F040,0.011773802670915406,0.04184161511554598,0.030067812444630575
Osaka,Seoul,difference,3,F017,0.01128357025958645,0.02121503297884937,0.009931462719262922
Osaka,Seoul,difference,4,F058,0.010255792177792229,0.026567895466168275,0.036823687643960504
Osaka,Seoul,difference,5,F044,0.00960297953168568,0.025432997410976307,0.015830017879290628
Osaka,Taipei,similarity,1,F054,0.13194121200009512,0.06737702137464677,0.061693948412698416
Osaka,Taipei,similarity,2,F036,0.11166511298216886,0.052691752567421826,0.06676498724489796
Osaka,Taipei,similarity,3,F013,0.09269744696351034,0.055656408713712864,0.052471864692846835
Osaka,Taipei,similarity,4,F028,0.07105353459173894,0.052355323499950396,0.042756164965986394
Osaka,Taipei,similarity,5,F021,0.06772080009009923,0.04652361964073696,0.045858779117707686
Osaka,Taipei,difference,1,F010,0.02411568529975535,0.055847625234820286,0.031731939935064936
Osaka,Taipei,difference,2,F040,0.018911822933521658,0.04184161511554598,0.022929792182024324
Osaka,Taipei,difference,3,F044,0.014887893952926421,0.025432997410976307,0.010545103458049886
